DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;PercentTransmittance
DECIMALSYMBOL	 .
3361.00	 99.39
3362.00	 99.40
3363.00	 99.40
3364.00	 99.40
3365.00	 99.40
3366.00	 99.40
3367.00	 99.40
3368.00	 99.40
3369.00	 99.41
3370.00	 99.42
3371.00	 99.43
3372.00	 99.43
3373.00	 99.43
3374.00	 99.42
3375.00	 99.42
3376.00	 99.42
3377.00	 99.42
3378.00	 99.42
3379.00	 99.41
3380.00	 99.41
3381.00	 99.40
3382.00	 99.40
3383.00	 99.40
3384.00	 99.39
3385.00	 99.39
3386.00	 99.40
3387.00	 99.40
3388.00	 99.41
3389.00	 99.42
3390.00	 99.43
3391.00	 99.43
3392.00	 99.43
3393.00	 99.43
3394.00	 99.42
3395.00	 99.41
3396.00	 99.40
3397.00	 99.39
3398.00	 99.39
3399.00	 99.40
3400.00	 99.41
3401.00	 99.42
3402.00	 99.42
3403.00	 99.41
3404.00	 99.40
3405.00	 99.39
3406.00	 99.39
3407.00	 99.38
3408.00	 99.39
3409.00	 99.39
3410.00	 99.39
3411.00	 99.40
3412.00	 99.40
3413.00	 99.40
3414.00	 99.40
3415.00	 99.41
3416.00	 99.41
3417.00	 99.42
3418.00	 99.42
3419.00	 99.42
3420.00	 99.41
3421.00	 99.41
3422.00	 99.40
3423.00	 99.41
3424.00	 99.41
3425.00	 99.42
3426.00	 99.43
3427.00	 99.43
3428.00	 99.43
3429.00	 99.42
3430.00	 99.42
3431.00	 99.41
3432.00	 99.41
3433.00	 99.42
3434.00	 99.42
3435.00	 99.43
3436.00	 99.43
3437.00	 99.43
3438.00	 99.43
3439.00	 99.43
3440.00	 99.43
3441.00	 99.43
3442.00	 99.42
3443.00	 99.41
3444.00	 99.41
3445.00	 99.41
3446.00	 99.42
3447.00	 99.41
3448.00	 99.41
3449.00	 99.42
3450.00	 99.42
3451.00	 99.42
3452.00	 99.42
3453.00	 99.41
3454.00	 99.40
3455.00	 99.40
3456.00	 99.40
3457.00	 99.41
3458.00	 99.42
3459.00	 99.43
3460.00	 99.44
3461.00	 99.45
3462.00	 99.45
3463.00	 99.44
3464.00	 99.43
3465.00	 99.42
3466.00	 99.41
3467.00	 99.41
3468.00	 99.41
3469.00	 99.43
3470.00	 99.44
3471.00	 99.45
3472.00	 99.45
3473.00	 99.45
3474.00	 99.45
3475.00	 99.44
3476.00	 99.44
3477.00	 99.44
3478.00	 99.44
3479.00	 99.44
3480.00	 99.43
3481.00	 99.42
3482.00	 99.42
3483.00	 99.42
3484.00	 99.43
3485.00	 99.44
3486.00	 99.45
3487.00	 99.45
3488.00	 99.45
3489.00	 99.45
3490.00	 99.45
3491.00	 99.45
3492.00	 99.46
3493.00	 99.46
3494.00	 99.46
3495.00	 99.46
3496.00	 99.47
3497.00	 99.48
3498.00	 99.49
3499.00	 99.50
3500.00	 99.51
3501.00	 99.51
3502.00	 99.51
3503.00	 99.50
3504.00	 99.49
3505.00	 99.48
3506.00	 99.48
3507.00	 99.47
3508.00	 99.47
3509.00	 99.47
3510.00	 99.47
3511.00	 99.49
3512.00	 99.50
3513.00	 99.50
3514.00	 99.50
3515.00	 99.49
3516.00	 99.49
3517.00	 99.48
3518.00	 99.48
3519.00	 99.48
3520.00	 99.49
3521.00	 99.49
3522.00	 99.49
3523.00	 99.48
3524.00	 99.47
3525.00	 99.46
3526.00	 99.45
3527.00	 99.46
3528.00	 99.46
3529.00	 99.47
3530.00	 99.48
3531.00	 99.49
3532.00	 99.50
3533.00	 99.50
3534.00	 99.50
3535.00	 99.49
3536.00	 99.49
3537.00	 99.49
3538.00	 99.49
3539.00	 99.50
3540.00	 99.50
3541.00	 99.51
3542.00	 99.51
3543.00	 99.51
3544.00	 99.51
3545.00	 99.51
3546.00	 99.52
3547.00	 99.53
3548.00	 99.54
3549.00	 99.55
3550.00	 99.55
3551.00	 99.55
3552.00	 99.54
3553.00	 99.54
3554.00	 99.54
3555.00	 99.54
3556.00	 99.53
3557.00	 99.53
3558.00	 99.52
3559.00	 99.51
3560.00	 99.50
3561.00	 99.49
3562.00	 99.49
3563.00	 99.50
3564.00	 99.50
3565.00	 99.50
3566.00	 99.50
3567.00	 99.50
3568.00	 99.51
3569.00	 99.53
3570.00	 99.54
3571.00	 99.55
3572.00	 99.55
3573.00	 99.55
3574.00	 99.55
3575.00	 99.54
3576.00	 99.54
3577.00	 99.54
3578.00	 99.55
3579.00	 99.55
3580.00	 99.55
3581.00	 99.54
3582.00	 99.53
3583.00	 99.53
3584.00	 99.54
3585.00	 99.54
3586.00	 99.55
3587.00	 99.54
3588.00	 99.54
3589.00	 99.54
3590.00	 99.55
3591.00	 99.55
3592.00	 99.55
3593.00	 99.55
3594.00	 99.55
3595.00	 99.55
3596.00	 99.55
3597.00	 99.55
3598.00	 99.55
3599.00	 99.54
3600.00	 99.53
3601.00	 99.53
3602.00	 99.54
3603.00	 99.55
3604.00	 99.56
3605.00	 99.56
3606.00	 99.56
3607.00	 99.56
3608.00	 99.56
3609.00	 99.56
3610.00	 99.57
3611.00	 99.57
3612.00	 99.56
3613.00	 99.55
3614.00	 99.55
3615.00	 99.56
3616.00	 99.58
3617.00	 99.59
3618.00	 99.59
3619.00	 99.59
3620.00	 99.59
3621.00	 99.60
3622.00	 99.60
3623.00	 99.59
3624.00	 99.58
3625.00	 99.58
3626.00	 99.59
3627.00	 99.60
3628.00	 99.60
3629.00	 99.60
3630.00	 99.61
3631.00	 99.62
3632.00	 99.62
3633.00	 99.59
3634.00	 99.57
3635.00	 99.56
3636.00	 99.56
3637.00	 99.56
3638.00	 99.56
3639.00	 99.56
3640.00	 99.56
3641.00	 99.56
3642.00	 99.56
3643.00	 99.56
3644.00	 99.57
3645.00	 99.57
3646.00	 99.57
3647.00	 99.57
3648.00	 99.56
3649.00	 99.57
3650.00	 99.59
3651.00	 99.62
3652.00	 99.63
3653.00	 99.64
3654.00	 99.63
3655.00	 99.61
3656.00	 99.58
3657.00	 99.57
3658.00	 99.58
3659.00	 99.58
3660.00	 99.58
3661.00	 99.58
3662.00	 99.56
3663.00	 99.55
3664.00	 99.55
3665.00	 99.55
3666.00	 99.56
3667.00	 99.58
3668.00	 99.59
3669.00	 99.59
3670.00	 99.60
3671.00	 99.61
3672.00	 99.64
3673.00	 99.65
3674.00	 99.63
3675.00	 99.59
3676.00	 99.58
3677.00	 99.60
3678.00	 99.61
3679.00	 99.60
3680.00	 99.57
3681.00	 99.55
3682.00	 99.54
3683.00	 99.53
3684.00	 99.53
3685.00	 99.54
3686.00	 99.56
3687.00	 99.58
3688.00	 99.59
3689.00	 99.60
3690.00	 99.61
3691.00	 99.61
3692.00	 99.59
3693.00	 99.58
3694.00	 99.56
3695.00	 99.55
3696.00	 99.55
3697.00	 99.55
3698.00	 99.56
3699.00	 99.57
3700.00	 99.58
3701.00	 99.58
3702.00	 99.57
3703.00	 99.57
3704.00	 99.57
3705.00	 99.57
3706.00	 99.56
3707.00	 99.57
3708.00	 99.57
3709.00	 99.57
3710.00	 99.57
3711.00	 99.56
3712.00	 99.56
3713.00	 99.57
3714.00	 99.57
3715.00	 99.57
3716.00	 99.55
3717.00	 99.54
3718.00	 99.53
3719.00	 99.54
3720.00	 99.54
3721.00	 99.55
3722.00	 99.54
3723.00	 99.54
3724.00	 99.53
3725.00	 99.52
3726.00	 99.52
3727.00	 99.52
3728.00	 99.54
3729.00	 99.56
3730.00	 99.57
3731.00	 99.58
3732.00	 99.58
3733.00	 99.58
3734.00	 99.57
3735.00	 99.57
3736.00	 99.57
3737.00	 99.58
3738.00	 99.58
3739.00	 99.56
3740.00	 99.55
3741.00	 99.55
3742.00	 99.57
3743.00	 99.56
3744.00	 99.54
3745.00	 99.53
3746.00	 99.55
3747.00	 99.57
3748.00	 99.58
3749.00	 99.58
3750.00	 99.58
3751.00	 99.59
3752.00	 99.60
3753.00	 99.61
3754.00	 99.60
3755.00	 99.58
3756.00	 99.57
3757.00	 99.56
3758.00	 99.55
3759.00	 99.55
3760.00	 99.55
3761.00	 99.55
3762.00	 99.55
3763.00	 99.55
3764.00	 99.53
3765.00	 99.52
3766.00	 99.52
3767.00	 99.53
3768.00	 99.54
3769.00	 99.54
3770.00	 99.52
3771.00	 99.52
3772.00	 99.52
3773.00	 99.53
3774.00	 99.53
3775.00	 99.54
3776.00	 99.54
3777.00	 99.55
3778.00	 99.54
3779.00	 99.54
3780.00	 99.54
3781.00	 99.55
3782.00	 99.55
3783.00	 99.54
3784.00	 99.53
3785.00	 99.52
3786.00	 99.53
3787.00	 99.53
3788.00	 99.54
3789.00	 99.55
3790.00	 99.54
3791.00	 99.53
3792.00	 99.53
3793.00	 99.53
3794.00	 99.54
3795.00	 99.54
3796.00	 99.53
3797.00	 99.53
3798.00	 99.54
3799.00	 99.56
3800.00	 99.56
3801.00	 99.55
3802.00	 99.55
3803.00	 99.58
3804.00	 99.60
3805.00	 99.59
3806.00	 99.57
3807.00	 99.54
3808.00	 99.53
3809.00	 99.54
3810.00	 99.53
3811.00	 99.52
3812.00	 99.52
3813.00	 99.52
3814.00	 99.53
3815.00	 99.53
3816.00	 99.53
3817.00	 99.54
3818.00	 99.57
3819.00	 99.57
3820.00	 99.55
3821.00	 99.53
3822.00	 99.54
3823.00	 99.56
3824.00	 99.56
3825.00	 99.55
3826.00	 99.53
3827.00	 99.52
3828.00	 99.52
3829.00	 99.52
3830.00	 99.53
3831.00	 99.54
3832.00	 99.55
3833.00	 99.56
3834.00	 99.57
3835.00	 99.58
3836.00	 99.59
3837.00	 99.58
3838.00	 99.58
3839.00	 99.57
3840.00	 99.57
3841.00	 99.56
3842.00	 99.55
3843.00	 99.54
3844.00	 99.53
3845.00	 99.53
3846.00	 99.53
3847.00	 99.53
3848.00	 99.52
3849.00	 99.53
3850.00	 99.55
3851.00	 99.57
3852.00	 99.58
3853.00	 99.57
3854.00	 99.58
3855.00	 99.60
3856.00	 99.60
3857.00	 99.57
3858.00	 99.55
3859.00	 99.54
3860.00	 99.53
3861.00	 99.54
3862.00	 99.54
3863.00	 99.53
3864.00	 99.52
3865.00	 99.51
3866.00	 99.53
3867.00	 99.55
3868.00	 99.55
3869.00	 99.54
3870.00	 99.53
3871.00	 99.54
3872.00	 99.55
3873.00	 99.55
3874.00	 99.53
3875.00	 99.52
3876.00	 99.53
3877.00	 99.55
3878.00	 99.56
3879.00	 99.55
3880.00	 99.53
3881.00	 99.52
3882.00	 99.52
3883.00	 99.53
3884.00	 99.53
3885.00	 99.52
3886.00	 99.51
3887.00	 99.53
3888.00	 99.54
3889.00	 99.55
3890.00	 99.53
3891.00	 99.51
3892.00	 99.49
3893.00	 99.49
3894.00	 99.50
3895.00	 99.51
3896.00	 99.52
3897.00	 99.53
3898.00	 99.54
3899.00	 99.54
3900.00	 99.54
3901.00	 99.56
3902.00	 99.57
3903.00	 99.57
3904.00	 99.56
3905.00	 99.53
3906.00	 99.50
3907.00	 99.48
3908.00	 99.47
3909.00	 99.48
3910.00	 99.48
3911.00	 99.49
3912.00	 99.48
3913.00	 99.48
3914.00	 99.49
3915.00	 99.51
3916.00	 99.52
3917.00	 99.54
3918.00	 99.54
3919.00	 99.54
3920.00	 99.54
3921.00	 99.54
3922.00	 99.53
3923.00	 99.52
3924.00	 99.50
3925.00	 99.49
3926.00	 99.49
3927.00	 99.50
3928.00	 99.50
3929.00	 99.51
3930.00	 99.51
3931.00	 99.51
3932.00	 99.50
3933.00	 99.50
3934.00	 99.50
3935.00	 99.51
3936.00	 99.50
3937.00	 99.50
3938.00	 99.50
3939.00	 99.50
3940.00	 99.50
3941.00	 99.51
3942.00	 99.50
3943.00	 99.50
3944.00	 99.50
3945.00	 99.50
3946.00	 99.49
3947.00	 99.49
3948.00	 99.50
3949.00	 99.50
3950.00	 99.50
3951.00	 99.51
3952.00	 99.50
3953.00	 99.50
3954.00	 99.49
3955.00	 99.49
3956.00	 99.49
3957.00	 99.49
3958.00	 99.49
3959.00	 99.48
3960.00	 99.47
3961.00	 99.47
3962.00	 99.47
3963.00	 99.47
3964.00	 99.47
3965.00	 99.48
3966.00	 99.49
3967.00	 99.49
3968.00	 99.49
3969.00	 99.48
3970.00	 99.48
3971.00	 99.48
3972.00	 99.47
3973.00	 99.47
3974.00	 99.47
3975.00	 99.47
3976.00	 99.47
3977.00	 99.48
3978.00	 99.48
3979.00	 99.48
3980.00	 99.49
3981.00	 99.49
3982.00	 99.49
3983.00	 99.49
3984.00	 99.48
3985.00	 99.48
3986.00	 99.48
3987.00	 99.48
3988.00	 99.48
3989.00	 99.47
3990.00	 99.47
3991.00	 99.46
3992.00	 99.46
3993.00	 99.47
3994.00	 99.47
3995.00	 99.47
3996.00	 99.48
3997.00	 99.47
3998.00	 99.47
3999.00	 99.47
4000.00	 99.47
DESCRIPTION=Sample 006 By Administrator Date Thursday, February 15 2018
USER=Administrator
TIME=thu feb 15 17:14:59 2018 AUS Eastern Daylight Time (GMT+11:00)
INSTRUMENT=SPECTRUM TWO,NIOS2 MAIN 00.02.0079 15-DECEMBER-2014 11:35:32
JSTOP=105820
NOOFSCANS=4
DETECTOR=LITA03
SOURCE=MIR
BEAMSPLITTER=OPTKBR
RESOLUTION=4
APODIZATION=STRONG
PHASE=SPECTRUM
MODE=RATIO
OPDVEL=0.2
DEVICE=UNIVERSAL ATR
FFT=DOUBLE
DIRECTION=COMBINED
